Date,Area,Location,CommonName,SpeciesName,Fate,Reason.for.euthanasia,Marine.Park,Latitude,Longitude
12/7/2024,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo Cuvier,Euthanised,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
13/7/2024,Mackay,Bucasia Beach,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
15/7/2024,Capricorn Coast,Mullambin Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
15/7/2024,Mackay,Blacks Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
16/7/2024,Cairns,Clifton,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
16/7/2024,Mackay,Bucasia Beach,Long Nose Whaler,Carcharhinus Brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
17/7/2024,Townsville,Florence Bay,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
17/7/2024,Townsville,Nelly Bay,Tiger Shark,Galeocerdo Cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
18/7/2024,Cairns,Palm Cove,Long Nose Whaler,Carcharhinus Brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
18/7/2024,Cairns,Palm Cove,Great Hammerhead,Sphyrna Mokarran,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
18/7/2024,Cairns,Trinity,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
18/7/2024,Cairns,Ellis Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
18/7/2024,Mackay,Eimeo Beach,Tiger Shark,Galeocerdo Cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
18/7/2024,Townsville,Horseshoe Bay,Catfish,Ariidae - Undifferentiated,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
18/7/2024,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo Cuvier,Euthanised,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
20/7/2024,Townsville,Horseshoe Bay,Tiger Shark,Galeocerdo Cuvier,Euthanised,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
22/7/2024,Capricorn Coast,Farnborough Beach,Tiger Shark,Galeocerdo Cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
23/7/2024,Cairns,Palm Cove,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
24/7/2024,Cairns,Clifton,Hardnose Whaler,Carcharhinus Macloti,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
24/7/2024,Cairns,Ellis Beach,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
24/7/2024,Capricorn Coast,Tanby Point,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
25/7/2024,Mackay,Eimeo Beach,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/7/2024,Cairns,Palm Cove,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/7/2024,Cairns,Palm Cove,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/7/2024,Townsville,Nelly Bay,Spot-Tail Whaler,Carcharhinus Sorrah,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
27/7/2024,Townsville,Florence Bay,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
27/7/2024,Townsville,Florence Bay,Tiger Shark,Galeocerdo Cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
27/7/2024,Townsville,Radical Bay,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
28/7/2024,Capricorn Coast,Emu Park,Green Turtle,Chelonia Mydas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
29/7/2024,Capricorn Coast,Kemp Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
31/7/2024,Townsville,Radical Bay,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
1/8/2024,Cairns,Ellis Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
1/8/2024,Townsville,Alma Bay,Tiger Shark,Galeocerdo Cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
2/8/2024,Mackay,Eimeo Beach,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
4/8/2024,Capricorn Coast,Farnborough Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/8/2024,Capricorn Coast,Fishermans Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
6/8/2024,Cairns,Yorkeys,Tiger Shark,Galeocerdo Cuvier,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
6/8/2024,Townsville,Horseshoe Bay,Bull Whaler,Carcharhinus Leucas,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
8/8/2024,Cairns,Palm Cove,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
8/8/2024,Cairns,Ellis Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
8/8/2024,Capricorn Coast,Lammermoor Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
9/8/2024,Capricorn Coast,Kemp Beach,White-Spotted Eagle,Aetobatus Ocellatus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
9/8/2024,Capricorn Coast,Tanby Point,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
9/8/2024,Mackay,Eimeo Beach,Great Hammerhead,Sphyrna Mokarran,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
9/8/2024,Townsville,Radical Bay,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
10/8/2024,Capricorn Coast,Fishermans Beach,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
10/8/2024,Gladstone,Tannum Sands,White Shark,Carcharodon Carcharias,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
10/8/2024,Mackay,Eimeo Beach,Hammerhead Shark *,Sphyrnidae - Undifferentiated,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
14/8/2024,Cairns,Buchans,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
14/8/2024,Townsville,Alma Bay,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
14/8/2024,Townsville,Radical Bay,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
15/8/2024,Cairns,Clifton,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
15/8/2024,Capricorn Coast,Emu Park,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
15/8/2024,Townsville,Florence Bay,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
16/8/2024,Cairns,Palm Cove,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
16/8/2024,Cairns,Ellis Beach,Dusky Whaler,Carcharhinus Obscurus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
16/8/2024,Cairns,Ellis Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
17/8/2024,Cairns,Palm Cove,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
17/8/2024,Cairns,Palm Cove,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
20/8/2024,Cairns,Ellis Beach,Great Hammerhead,Sphyrna Mokarran,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
20/8/2024,Cairns,Ellis Beach,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
20/8/2024,Capricorn Coast,Emu Park,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
21/8/2024,Mackay,Bucasia Beach,Blacktip Reef Whaler,Carcharhinus Melanopterus,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
21/8/2024,Townsville,Florence Bay,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
21/8/2024,Townsville,Florence Bay,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
22/8/2024,Gladstone,Tannum Sands,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
23/8/2024,Mackay,Bucasia Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
23/8/2024,Townsville,Horseshoe Bay,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
24/8/2024,Capricorn Coast,Lammermoor Beach,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
24/8/2024,Mackay,Eimeo Beach,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/8/2024,Capricorn Coast,Cooee Bay,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/8/2024,Capricorn Coast,Cooee Bay,Australian Blacktip,Carcharhinus Tilstoni,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/8/2024,Capricorn Coast,Farnborough Beach,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
27/8/2024,Mackay,Blacks Beach,Eastern Shovelnosed,Aptychotrema Rostrata,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
29/8/2024,Capricorn Coast,Tanby Point,Sharptooth Shark,Negaprion Acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
30/8/2024,Capricorn Coast,Mullambin Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
30/8/2024,Gladstone,Tannum Sands,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
30/8/2024,Mackay,Blacks Beach,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
31/8/2024,Capricorn Coast,Farnborough Beach,Tiger Shark,Galeocerdo Cuvier,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
31/8/2024,Capricorn Coast,Fishermans Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
31/8/2024,Capricorn Coast,Fishermans Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
31/8/2024,Capricorn Coast,Lammermoor Beach,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
31/8/2024,Mackay,Blacks Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
2/9/2024,Capricorn Coast,Farnborough Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
4/9/2024,Cairns,Ellis Beach,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/9/2024,Gladstone,Tannum Sands,Sharptooth Shark,Negaprion Acutidens,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
5/9/2024,Gladstone,Tannum Sands,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
6/9/2024,Capricorn Coast,Emu Park,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
6/9/2024,Gladstone,Tannum Sands,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
6/9/2024,Mackay,Bucasia Beach,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
7/9/2024,Cairns,Ellis Beach,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
7/9/2024,Capricorn Coast,Emu Park,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
7/9/2024,Capricorn Coast,Fishermans Beach,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
7/9/2024,Capricorn Coast,Mullambin Beach,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
7/9/2024,Capricorn Coast,Tanby Point,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
9/9/2024,Capricorn Coast,Cooee Bay,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
9/9/2024,Capricorn Coast,Tanby Point,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
10/9/2024,Cairns,Palm Cove,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
10/9/2024,Cairns,Palm Cove,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
10/9/2024,Capricorn Coast,Fishermans Beach,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
10/9/2024,Capricorn Coast,Emu Park,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
10/9/2024,Mackay,Blacks Beach,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
11/9/2024,Cairns,Ellis Beach,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
11/9/2024,Gladstone,Tannum Sands,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
12/9/2024,Cairns,Buchans,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
12/9/2024,Cairns,Clifton,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
12/9/2024,Mackay,Blacks Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
12/9/2024,Mackay,Bucasia Beach,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
12/9/2024,Mackay,Eimeo Beach,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
13/9/2024,Townsville,Alma Bay,Common Blacktip Wha,Carcharhinus Limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
13/9/2024,Townsville,Alma Bay,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
15/9/2024,Gladstone,Tannum Sands,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
17/9/2024,Gladstone,Tannum Sands,Bull Whaler,Carcharhinus Leucas,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
17/9/2024,Mackay,Eimeo Beach,Common Blacktip Wha,Carcharhinus Limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
17/9/2024,Townsville,Radical Bay,Sharptooth Shark,Negaprion Acutidens,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
18/9/2024,Mackay,Eimeo Beach,Common Blacktip Wha,Carcharhinus Limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
19/9/2024,Cairns,Trinity,Sharptooth Shark,Negaprion Acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
19/9/2024,Capricorn Coast,Tanby Point,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
19/9/2024,Gladstone,Tannum Sands,Green Turtle,Chelonia Mydas,Released Alive,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
19/9/2024,Mackay,Bucasia Beach,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
20/9/2024,Cairns,Ellis Beach,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
20/9/2024,Cairns,Palm Cove,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
20/9/2024,Mackay,Blacks Beach,Giant Shovelnosed R,Glaucostegus Typus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
20/9/2024,Mackay,Blacks Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
20/9/2024,Townsville,Radical Bay,Common Blacktip Wha,Carcharhinus Limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
21/9/2024,Gladstone,Tannum Sands,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
21/9/2024,Townsville,Nelly Bay,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
21/9/2024,Townsville,Palarenda Beach,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
22/9/2024,Capricorn Coast,Farnborough Beach,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
24/9/2024,Cairns,Palm Cove,Great Hammerhead,Sphyrna Mokarran,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
24/9/2024,Cairns,Palm Cove,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
24/9/2024,Mackay,Bucasia Beach,Australian Blacktip,Carcharhinus Tilstoni,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
25/9/2024,Capricorn Coast,Farnborough Beach,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
25/9/2024,Capricorn Coast,Lammermoor Beach,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
25/9/2024,Capricorn Coast,Tanby Point,Sandbar Whaler,Carcharhinus Plumbeus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/9/2024,Cairns,Buchans,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/9/2024,Capricorn Coast,Emu Park,Pigeye Whaler,Carcharhinus Amboinensis,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/9/2024,Mackay,Bucasia Beach,Long Nose Whaler,Carcharhinus Brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/9/2024,Mackay,Blacks Beach,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
26/9/2024,Townsville,Palarenda Beach,Common Blacktip Wha,Carcharhinus Limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
27/9/2024,Capricorn Coast,Tanby Point,Sharptooth Shark,Negaprion Acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
27/9/2024,Mackay,Eimeo Beach,Sharptooth Shark,Negaprion Acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
27/9/2024,Townsville,Florence Bay,Common Blacktip Wha,Carcharhinus Limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
27/9/2024,Townsville,Horseshoe Bay,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
27/9/2024,Townsville,Radical Bay,Common Blacktip Wha,Carcharhinus Limbatus,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
28/9/2024,Gladstone,Tannum Sands,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
28/9/2024,Mackay,Blacks Beach,Giant Shovelnosed R,Glaucostegus Typus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
1/10/2024,Mackay,Bucasia Beach,Sharptooth Shark,Negaprion Acutidens,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
1/10/2024,Mackay,Eimeo Beach,Eastern Shovelnosed,Aptychotrema Rostrata,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
2/10/2024,Cairns,Holloways,Hardnose Whaler,Carcharhinus Macloti,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
3/10/2024,Cairns,Palm Cove,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
4/10/2024,Cairns,Ellis Beach,Tawny Shark,Nebrius Ferrugineus,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
4/10/2024,Capricorn Coast,Mullambin Beach,Bull Whaler,Carcharhinus Leucas,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/10/2024,Capricorn Coast,Cooee Bay,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/10/2024,Capricorn Coast,Tanby Point,Bull Whaler,Carcharhinus Leucas,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/10/2024,Capricorn Coast,Tanby Point,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/10/2024,Gladstone,Tannum Sands,Pigeye Whaler,Carcharhinus Amboinensis,Deceased,Great Barrier Reef Coast Marine Park (Gbrcmp),,NA,NA
5/10/2024,Mackay,Blacks Beach,Long Nose Whaler,Carcharhinus Brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/10/2024,Mackay,Bucasia Beach,Long Nose Whaler,Carcharhinus Brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/10/2024,Mackay,Eimeo Beach,Long Nose Whaler,Carcharhinus Brevipinna,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/10/2024,Townsville,Florence Bay,Tiger Shark,Galeocerdo Cuvier,Released Alive,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
5/10/2024,Townsville,Florence Bay,Spot-Tail Whaler,Carcharhinus Sorrah,Deceased,Commonwealth Great Barrier Reef Marine Park (Gbrmp),,NA,NA
